Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"527817468000","897900","3582","1637912.7","3226.7"
"528818863000","887100","3581","1641139.3","3226.6"
"529820470000","891600","3581","1644368.5","3229.2"
"530822040000","903100","3582","1647598.6","3230.1"
"531823658000","904300","3583","1650829.1","3230.5"
"532825338000","1892900","3581","1654176.2","3347.1"
"533826735000","891500","3585","1657411.0","3234.8"
"534828321000","887300","3582","1660643.7","3232.7"
"535829685000","902800","3581","1663872.9","3229.2"
"536831303000","912400","3581","1667106.0","3233.1"
"537832849000","898100","3581","1670339.9","3233.9"
"538834273000","890700","3583","1673572.2","3232.3"
"539835865000","891100","3580","1676802.2","3230.0"
"540837234000","890700","3582","1680019.9","3217.7"
"541838815000","910700","3582","1683249.5","3229.6"
"542840371000","908300","3580","1686486.5","3237.0"
"543841783000","907700","3582","1689725.2","3238.7"
"544842886000","907400","3583","1692964.3","3239.1"
"545844796000","897700","3584","1696206.8","3242.5"
"546846538000","912600","3583","1699450.2","3243.4"
"547848079000","915300","3582","1702695.4","3245.2"
"548849511000","1836500","3584","1706059.6","3364.2"
"549851120000","917200","3580","1709310.8","3251.2"
"550852602000","898200","3581","1712561.9","3251.1"
"551854405000","891700","3583","1715814.4","3252.5"
"552856003000","890700","3582","1719068.5","3254.1"
"553857490000","901700","3581","1722324.8","3256.3"
"554859176000","912100","3583","1725576.8","3252.0"
"555860462000","897500","3581","1728825.9","3249.1"
"556862208000","891600","3579","1732074.9","3249.0"
"557863901000","898500","3582","1735323.0","3248.1"
"558865358000","901800","3580","1738572.0","3249.0"
"559866974000","897700","3582","1741823.2","3251.2"
"560868314000","909000","3581","1745073.9","3250.7"
"561869983000","911800","3581","1748330.6","3256.7"
"562871487000","904400","3583","1751590.4","3259.8"
"563873029000","898100","3582","1754848.8","3258.4"
"564874613000","1721800","3585","1758220.4","3371.6"
"565876188000","912400","3578","1761482.7","3262.3"
"566877863000","918600","3584","1764742.5","3259.8"
"567879373000","897700","3581","1768000.1","3257.6"
"568880741000","897900","3580","1771256.0","3255.9"
"569882412000","901300","3580","1774512.3","3256.3"
"570883916000","912300","3582","1777765.2","3252.9"
"571885514000","910900","3582","1781015.9","3250.7"
"572887194000","891200","3582","1784267.0","3251.1"
"573888608000","891300","3581","1787517.3","3250.3"
"574890292000","901700","3584","1790768.5","3251.2"
"575891774000","894900","3580","1794020.9","3252.4"
"576893107000","908600","3582","1797273.8","3252.9"
"577894687000","912300","3581","1800526.2","3252.4"
"578896188000","897700","3582","1803778.7","3252.5"
"579897818000","891800","3582","1807030.7","3252.0"
"580899228000","1824600","3583","1810376.0","3345.3"
"581900899000","891000","3580","1813655.1","3279.1"
